GATS2m,ETA_Epsilon_5,MLFER_BH,CIC2,GATS5p,AATSC4s,MATS5p,VE1_Dzs,MATS2p,AATSC1m,bpol,AATSC2p,MIC1,MATS3e,CIC0,ATSC6m,ATSC2m,MDEC-13,GATS1i,ETA_EtaP_F,SM1_Dzs,ATSC4s,SpMax4_Bhv,AMR,AVP-3,nBr,GATS4c,SM1_DzZ,SpAbs_DzZ,AVP-0,ATS1s,ETA_EtaP_L,AATSC4p,SpMax4_Bhm,CIC3,minHBint4,MATS2e,SpMin5_Bhs,SpMin6_Bhs,hmin,MLFER_E,GATS3s,MATS4c,VR1_Dzv,MATS4i,MATS6i,nHeteroRing,AATSC4m,SpMin3_Bhe,ATSC4m,AATSC0m,VR1_Dzs,ETA_Eta_F_L,ATSC6i,SpMax1_Bhm,MATS6c,MATS2v,MATS2c,AATSC2v,ATSC0e,SpMax8_Bhs,GATS3e,nBondsD,ATS0p,MATS4m,ETA_Eta_F,MATS4s,GATS5v,ATSC7s,GATS2i,ATSC1m,MATS2i,GATS1v,ATSC7e,MATS2m,SwHBa,AATS2m,SpMin7_Bhe,AATSC3m,minaasC,maxssCH2,GATS3m,MATS2s,VE3_Dze,ALogP,SpMin6_Bhe,ATSC3s,MATS5c,ETA_dPsi_A,ATSC6v,ATSC0p,GATS1e,MATS3c,ATSC4v,GATS4s,VE3_Dzm,ATSC5c,MATS4e,BCUTw-1l,GATS5i,AATSC5v,ATSC4i,SpMin8_Bhs,MATS1e,ATSC7v
1.114807611,0.99048,0.413,0.4,0.0,0.126488213,0.0,0.183436239,-0.179679044,1.10020944,7.802035,-0.056735818,29.3926507,0.13032678,1.636452798,0.0,-500.8580978,0.0,1.694769757,0.1759,0.504647833,0.758929279,0.779760459,20.057,0.188002833,0,0.386623551,0.897058824,10.46306212,0.706741108,23.26851852,0.36869,-0.017979472,1.121088493,0.4,0.0,-0.348632834,0.692307692,0.841556813,0.049811385,0.373,1.209206638,-0.062362507,19.75977694,0.383428136,0.0,1,-26.68207849,0.076869834,-160.092471,109.4511136,14.73782656,0.5884,0.0,3.822700453,0.0,-0.303994798,-0.265387143,-16.38999276,1.3993161,0.109625757,0.913729516,0,15.98536852,-0.243780786,0.8795,0.241657634,0.0,0.0,1.077281129,11.0020944,-0.171446532,0.999925778,0.0,-0.286005597,0.0,59.79630575,1.144726464,7.899454348,0.0,1.358024691,0.963877221,-0.232146341,-1.100556273,0.563,1.104678159,-1.305015623,0.0,0.19987,0.0,3.157620206,0.739309045,0.11907623,62.96065011,0.034244257,-1.807204582,0.0,-0.092256091,11.99863545,0.0,0.0,2.526948611,1.708865523,-0.056258625,0.0
0.847582636,0.91458,3.695,2.505349666,0.839022644,0.51281746,0.048108225,7.22e-16,-0.08044901,-2.128819989,35.873761,-0.014899531,26.37729948,-0.057622686,3.906381247,-131.1432984,62.80395261,0.0,2.036613146,0.9806,8.211451247,71.79444444,3.131133261,86.4493,0.108641569,0,0.608100997,2.928571429,275.07343,0.53640412,209.3333333,0.23639,-0.033964297,3.326959696,2.353156857,0.0,0.125010801,1.036729985,0.984351105,0.05849915,1.093,0.981919327,-0.004271569,6000104.966,-0.281703616,0.264590318,0,10.76848307,1.439170813,1507.58763,41.93733214,6000104.481,6.10637,42.62538487,3.669836326,0.465053746,-0.045590874,0.007187895,-1.905781347,8.44498152,4.216807319,0.885458628,5,59.33273681,0.256775587,26.47619,0.113559873,0.91322874,-4.685,1.409199354,-104.3121794,-0.095625141,1.205045552,0.443511606,0.018042972,-6.155978941,78.98494319,1.078778172,-14.61194277,0.0,0.000836,1.249096166,0.279340651,-95.80690152,-2.122,1.14452116,-82.105,-0.296192307,0.29893,-479.7317497,9.260232546,0.954240336,0.150825331,300.4151252,0.410044904,-92.16209939,-1.634327275,0.137671511,11.99619582,0.93790757,0.977523034,-48.50019968,0.448393424,-0.206977977,623.4914763
0.820139449,0.74074,0.429,0.922180469,0.544988062,-0.48139881,0.298769604,0.179183255,-0.042897824,-1.433374437,8.745656,-0.010352447,20.21096029,-0.031805944,2.728217778,132.2845022,54.51410306,1.414213562,0.952603176,0.62625,0.634920635,-13.47916667,2.179115755,8.0667,0.101404923,0,1.527934901,0.25,21.9392234,0.594576834,54.77777778,0.18849,-0.060554631,2.19078145,0.547180469,0.0,0.039405258,0.103647461,0.161744317,0.270833333,0.837,0.970377509,-0.14027085,122.9500925,-0.21806416,0.774459236,0,-15.86473222,0.811342382,-444.2125023,33.94088344,52.4632808,2.29659,4.175582665,3.795888992,0.16283563,0.004397023,0.028681026,0.232146583,1.007631,0.525,1.027779771,0,23.72240724,-0.467422489,5.01003,-0.336920673,0.596378313,0.0,1.067226392,-22.933991,-0.055974396,0.939889463,0.0,0.064245945,8.543703704,67.47096776,0.631268589,-6.3404288,0.368055556,0.0,1.109893475,0.047873633,-1.786774042,0.1817,0.509878159,0.828125,0.048166059,0.1122,203.6495705,3.861248463,0.985442588,0.105744549,-530.4199451,1.814789099,-1.787264666,0.011661147,-0.303315258,11.89,0.52811499,17.55245261,-8.230019321,0.525,-0.120525272,0.0
1.201906111,0.6,0.559,0.964983929,0.0,0.0,0.0,0.324919696,-0.258960942,-11.84260629,4.806035,-0.033270472,11.47696084,0.26816259,1.658520068,0.0,-103.3570205,0.0,2.381425796,0.20186,0.5,0.0,0.270913902,9.9188,0.0,0,0.0,0.142857143,1.720227797,0.788675135,22.0,0.29814,0.0,0.083923071,1.767085335,0.0,-0.315063454,0.5,2.072935663,0.325,0.229,0.0,0.0,1.419363299,0.0,0.0,0,0.0,0.943918427,0.0,29.67722584,1.495348781,0.40372,0.0,2.957278363,0.0,-0.328597253,-0.133217832,-11.08362033,0.304472,0.0,0.0,0,6.221964524,0.0,0.40372,0.0,0.0,0.0,0.745716136,-71.05563773,-0.001699846,1.908264883,0.0,-0.386967214,0.0,7.8484,3.199633549,11.75706131,0.0,0.0,0.0,-0.33744856,-0.571063173,-0.6476,2.1311799,1.959183673,0.0,0.21429,0.0,0.899337564,1.636702225,0.222050738,0.0,0.0,-0.567395869,0.0,0.0,11.99397739,0.0,0.0,0.0,0.0,-0.378900742,0.0
0.857645413,0.63333,0.619,1.75,0.5833301870000001,-0.148065476,0.267679794,5.27e-16,-0.118324856,-2.869749,7.425656,-0.025518354,16.75897778,-0.206017126,2.594360938,-166.732992,21.463986,0.0,0.866690196,0.68677,1.011111111,-4.145833333,2.06410828,8.4442,0.093646703,0,0.955040481,0.285714286,22.61531055,0.558012702,58.66666667,0.16784,-0.039569841,2.228438176,1.75,0.0,0.050111857,0.175026967,0.076352355,0.3225,1.206,1.144698679,-0.101078556,40.63078681,-0.199009801,0.814282116,0,-4.3682505,0.798620231,-122.311014,33.4475025,32.22318451,2.44494,5.153289601,3.791776149,-2.246426258,-0.065317159,0.158996025,-3.243223676,0.58408,0.605166162,1.165355242,0,22.71030324,-0.1306002,5.49412,-0.15941255,0.56674641,2.006944444,1.339078709,-45.915984,-0.236868918,0.797711733,0.070756,0.026738401,8.591111111,70.24392575,0.943918427,-12.02884572,0.749259259,0.0,1.270432827,0.143925234,-28.38723008,-1.4998,0.396843083,-5.005208333,0.614553394,0.12054,-86.50976695,3.450616159,1.561661074,-0.060737821,-232.8806362,1.06141522,-29.9439582,0.157312199,-0.084563758,11.85,0.43191918,17.30543046,-8.816214701,0.529411765,-0.408053691,189.3100184
0.800526758,0.88889,0.737,1.4,0.817311013,-0.745555556,-0.005055928,6.11e-16,-0.343891625,-3.808857727,12.84807,-0.068089571,23.45343351,-0.168269471,2.836452798,-175.0118944,28.51685212,0.0,1.429680657,0.52706,3.022222222,-26.84,2.193446075,29.3602,0.147326333,0,0.745455452,1.0,54.61483827,0.55393509,79.08333333,0.28294,-0.000741,2.295071891,1.4,0.0,0.330370026,0.180627193,0.184038285,0.474027778,0.264,1.014000777,0.053830596,45.93374927,-0.022307191,-0.050423063,0,-1.399220818,0.862299817,-50.37194944,41.58715809,41.13626341,1.79644,-1.047037933,3.563881251,-0.656891206,-0.292713682,0.268030995,-12.93231247,3.3161928,1.592823619,0.993216861,2,23.75234505,-0.033645502,5.27058,-0.162430404,0.858564807,79.62222222,1.552299792,-72.36829681,-0.313242014,1.191530316,2.9034012,0.021428529,-1.740020786,64.98875881,0.361919033,-5.959742204,0.0,0.446064815,1.064044212,0.320579158,-36.33133546,-0.986,0.13480134,-34.35888889,0.013273505,0.28383,5.691347873,3.95994352,0.865943621,-0.095214803,37.38080356,1.00132131,-36.04365339,0.010881887,-0.151336704,11.99635518,0.839366176,0.797632434,-0.926420333,0.585444457,-0.152539782,81.88975322
0.965238733,0.93333,0.796,1.459147917,0.0,-0.734126984,0.0,0.129703911,0.546525831,-1.037436187,10.590449,0.098299998,18.52168996,0.010422402,2.03386433,0.0,6.566452125,0.0,2.672154213,0.49147,0.714285714,-15.41666667,0.603597402,20.1873,0.105409255,0,0.856839088,0.392857143,10.88606151,0.686562431,40.0,0.20356,0.077386639,0.895456646,1.757894792,0.0,-0.066277383,0.5,0.5,0.270833333,0.287,0.694736842,-0.067594592,12.84964129,0.217582759,0.0,0,4.067144634,0.733344312,85.41003731,37.23574519,15.41358253,1.25224,0.0,3.431009192,0.0,0.353606876,-0.153711422,15.20910205,1.184739667,0.5,0.57476952,1,13.33219433,0.10922689,2.45735,-0.278195489,0.0,0.0,0.149750624,-11.41179806,0.831110916,1.632100489,0.0,0.009797115,0.75,43.21928467,0.943918427,-18.99869766,0.0,0.0,1.328392616,-0.003508772,-1.273539735,-0.4991,0.943918427,-0.222222222,0.0,0.23572,0.0,2.158360887,0.672125719,0.166429798,307.4293737,1.786466165,-1.274550943,0.0,-0.226575354,11.9937321,0.0,0.0,5.413450263,0.681627803,-0.019607555,0.0
0.685492678,0.88889,0.434,0.222222222,0.0,-3.862825789,0.642540902,0.14281722,-0.417699383,-5.4930035,5.330828,-0.086344562,24.83438711,-0.337706972,1.639431945,0.0,52.770037,0.5,1.251374235,0.60184,1.126984127,-23.17695473,1.105226492,17.2914,0.087310213,0,1.261130356,0.5,10.00755793,0.527983787,45.0,0.15802,0.039035757,1.076710271,0.222222222,0.0,0.389496853,0.45,1.399691178,0.559375,0.279,1.164828787,-0.319988911,22.49209564,0.252734873,0.0,0,-33.7970045,0.219393588,-202.782027,41.30935333,9.20986078,1.47995,0.0,3.484265887,0.0,-0.292955554,0.378638975,-12.93271855,1.583792,0.489249086,1.288959156,2,11.43155962,-0.818144119,3.00921,-0.817179338,0.0,0.0,1.39884001,-43.944028,-0.398291482,1.041661103,0.0,0.127743556,2.8125,84.6111604,1.97472233,-8.9908074,0.0,0.0,1.150341102,0.354178758,-1.472206855,0.361,1.594370849,-7.393689986,0.331055807,0.28383,0.0,1.860431431,0.899082708,-0.012109237,-65.78309009,1.974463146,-1.47038439,0.023808366,-0.728768677,11.79,0.0,49.44063896,1.852639063,3.15221226,-0.197949604,0.0
0.588077165,0.78571,0.122,1.1169925,0.822769821,-0.05007045,0.206911353,0.337941153,0.081184537,8.05e-15,8.072449,0.024234147,25.56705545,-0.030209356,2.620197927,165.6533383,168.7246585,1.414213562,0.99043019,0.58236,-0.463084316,-1.201690799,2.182344529,11.1177,0.136425859,0,1.401610066,0.647058824,20.14906034,0.680411812,41.02057613,0.19942,-0.143065541,2.358400321,0.7169925,0.0,0.0518171,0.077039196,0.163758939,0.151891289,0.799,1.088257049,-0.185396536,33.01036145,-0.202004714,0.992636295,0,-39.03220027,0.800969491,-936.7728064,80.36311572,54.42552745,2.20913,3.85234241,3.971942071,0.22502177,0.058933912,-0.111271593,3.417863816,0.689332933,0.525,1.026664254,0,27.38699033,-0.485697946,4.65891,-0.247511168,0.794773047,0.0,0.991521543,1.21e-13,-0.024570239,0.847256394,0.0,0.087480358,11.50954047,89.24662617,0.943918427,-2.961507325,1.440757888,0.0,1.00017666,0.016442786,-1.760553987,1.3863,0.517241987,-1.023890667,-0.083194353,0.04383,198.1403019,4.477603862,0.472163814,0.254030111,-588.4444369,1.145208265,-1.927684855,-0.003267952,-0.385093575,11.99855162,0.669338782,13.97287178,-6.271713665,0.525,3.02e-16,0.0
0.739305305,1.00667,0.424,0.864525,0.0,-1.676538108,0.470722801,0.129518121,0.113297209,-0.679906866,9.433242,0.021400581,21.8630942,-0.680485725,2.024060228,0.0,158.3903264,1.414213562,2.065310227,0.45917,1.168253968,-15.08884298,0.634259088,17.4128,0.143728739,0,0.677959356,0.5,10.52565954,0.663299316,39.83333333,0.2173,-0.123952125,1.088489434,0.864525,0.0,0.144726515,0.529411765,0.529411765,0.479166667,0.08,2.085919758,-0.16636831,11.22559591,-0.534631405,0.0,0,-37.82826461,0.210276322,-340.4543815,41.08573552,36.76087145,1.18352,0.0,3.432385235,0.0,0.201475136,0.191245812,8.758927736,1.718890909,0.529411765,2.026326701,1,12.32078543,-0.920715283,2.29587,-0.552838759,0.0,0.0,0.717952372,-6.799068661,0.087107468,1.520355833,0.0,0.240944826,-0.24537037,54.70992025,0.943918427,-30.2035415,0.0,0.0,1.737429791,0.206742051,-1.603931292,0.0211,0.943918427,-18.71717172,0.077061165,0.28383,0.0,2.077777484,0.76086504,-0.111895256,-377.7030919,1.898561696,-1.608718186,0.015995859,-0.333351527,11.89,0.0,33.09662608,-5.239681895,1.715676457,-0.051327812,0.0
0.656698557,0.89333,-0.069,0.985581618,0.58237595,-0.379036909,0.282125803,0.07508921,0.002256995,1.862634048,8.908449,0.000499,26.54838814,-0.023182759,2.429586406,-63.22256428,140.0235333,1.0,0.94580415,0.79232,1.455782313,-12.12918108,2.535912157,9.3921,0.091947793,0,0.8125764,0.642857143,34.2515209,0.542475615,70.0,0.16437,-0.035995213,2.619181914,1.029986765,0.0,0.291140454,0.011970897,0.071188207,0.253055556,0.945,0.52508096,-0.080953462,87.7638378,-0.173032834,0.316989668,0,-2.47401803,0.798620231,-79.16857695,36.40053923,75.72154195,3.05465,2.350224646,3.850278013,0.836949407,0.022440951,-0.181469307,1.052961698,1.932903059,0.861027932,0.641325556,1,25.13099833,-0.067966521,7.92316,-0.113240868,0.61450453,-33.1810842,1.089466235,31.66477882,-0.061416008,0.945277545,-1.125404844,0.142471977,7.608518519,83.96708374,0.943918427,-5.80277126,0.144074074,0.0,0.978607499,0.306412776,-3.142808963,1.3021,0.396843083,4.577470204,0.062820335,0.2031,-32.79526767,3.757896774,0.192314444,-0.011266232,-152.7668663,1.134504939,-3.114305226,0.004765855,-0.161357191,11.89,0.674170282,17.61830676,-8.210559732,0.525,0.388565179,-60.81524403
0.795639917,0.76389,0.518,1.741700481,0.955062187,0.034947825,-0.053564109,0.311324245,0.224781641,-3.09e-14,16.262898,0.054377518,21.86348315,-0.026329539,3.513719874,346.9817636,241.0428828,1.897366596,1.136356864,0.6225,0.505411255,2.690982495,2.645815032,25.4207,0.106266209,0,0.665094323,0.25,55.12170224,0.649583303,76.25,0.24707,-0.001418497,2.619181914,1.770734616,0.0,-0.004765182,0.919110806,0.868646919,0.131944444,0.782,0.502477537,-0.000576,110.7621382,-0.011919961,0.195334996,0,1.284405395,0.97884838,98.89921544,32.49309483,90.63925301,2.57217,8.350247646,3.855069751,0.037431751,0.211507424,-0.139366033,11.33154736,1.096584,1.42673881,0.515174302,1,37.54568467,0.039528565,7.46995,0.025515537,0.968752272,3.609621548,0.83145159,-8.03e-13,0.225596536,1.099707461,0.076608,0.164850672,10.58078704,60.96864616,0.322355952,-10.99222245,0.738888889,0.0,1.274376725,0.034304948,-3.219762398,1.3638,0.76031856,0.026647765,-0.090147161,0.07793,478.6213231,6.289728343,0.507032609,-0.024607268,59.22757978,0.703890571,-3.218835175,-0.026869896,0.025514417,11.89,0.947922096,-2.5940437,-1.226125338,0.082203948,6.38e-16,-606.9638997
0.821924744,0.69697,0.59,0.8,0.48118288,-0.666666667,0.360903879,0.017195986,-0.197907177,-3.3341504,6.992449,-0.044217048,21.33193114,0.112723715,2.344083964,117.8333875,-6.24839672,0.0,0.835534782,0.70086,1.168518519,-16.0,1.936991256,6.7867,0.085159511,0,1.532353599,0.392857143,21.25828422,0.541745618,60.11111111,0.16582,-0.047736278,2.107915233,0.266666667,0.0,0.010413288,0.110202337,0.16819225,0.395833333,1.035,0.847031963,-0.315501456,51.25414754,-0.143304032,0.511364352,0,-15.52009401,0.811033327,-372.4822562,35.39554656,76.72090145,2.47792,2.278918134,3.791497472,0.20048583,-0.125691691,-0.021477563,-6.200278502,1.186027733,0.529411765,0.892785819,0,21.69889433,-0.438475896,5.60689,-0.369863014,0.580652684,0.0,1.323542279,-50.012256,-0.25429379,0.784661971,0.0,-0.008024118,7.269259259,78.20831318,0.637893127,-4.524195804,0.145833333,0.0,1.041255925,0.010585305,-2.181464221,-1.2102,0.510676403,7.555555556,0.139597327,0.16257,158.9476728,3.351347509,1.169662812,0.275097416,-375.8351637,1.681678082,-2.19002405,0.045405066,-0.358218774,11.99355095,0.387667517,19.61865752,-5.10912668,0.529411765,-0.262430738,0.0
1.113228001,1.21428,0.04,1.415363119,0.0,0.0,0.0,1.11e-16,-0.411323411,-35.18150596,2.353207,-0.142418437,21.50315165,0.0,0.9509775,0.0,-392.0720026,0.0,2.306275971,0.10583,0.027522936,0.0,0.461969534,21.3642,0.0,0,0.0,1.941176471,2.512133228,0.994757632,6.716049383,0.34503,0.0,0.776081551,2.321928095,0.0,-0.242587891,3.130924831,0.0,-0.018518519,0.355,0.0,0.0,3000000.0,0.0,0.0,0,0.0,1.265477058,0.0,213.1192106,3000000.0,0.35191,0.0,4.185462025,0.0,-0.403168209,0.041402839,-17.57511776,0.7914212,0.0,0.0,0,17.4907129,0.0,0.42333,0.0,0.0,0.0,0.129149353,-140.7260238,0.185425324,0.540495372,0.0,-0.306614001,0.0,646.21805,0.0,0.0,0.0,0.0,0.0,-0.385538262,-14.25527531,1.6172,0.0,0.0,0.0,0.17017,0.0,1.731222112,1.022236326,0.0,0.0,0.0,-0.266031508,0.0,0.0,11.99947313,0.0,0.0,0.0,0.0,-0.261118163,0.0
0.673854843,0.82778,0.126,1.0,0.490864862,0.19047619,0.332967861,0.041642451,-0.146225409,-0.064558125,7.155242,-0.029700762,26.38084121,0.009364311,2.188721876,3.945872813,45.67632487,0.0,0.863290394,0.86521,1.999206349,5.333333333,2.323869727,8.1121,0.080706465,0,0.82146047,0.785714286,31.61115627,0.500210642,75.44444444,0.14637,-0.056179754,2.447214557,0.625,6.095435635,0.250323452,0.02676179,0.166001579,0.465277778,1.212,0.609676151,0.257453154,47.49447845,-0.136177935,0.366394156,0,-4.167302699,0.896591948,-116.6844756,36.47404486,58.14566922,3.25151,2.324293043,3.855110209,-0.014955744,-0.126257734,-0.165897528,-5.437863884,1.992823,1.071203091,0.66316494,1,23.10748543,-0.114253923,8.65212,0.052145573,0.79487867,0.0,1.338166162,-1.03293,-0.235514668,0.784051312,0.0,0.052179028,6.263518519,95.87166488,0.620588003,0.642681257,-0.039351852,0.0,0.828836647,0.266159696,-3.156214905,-0.0898,0.509144566,1.333333333,-0.285672079,0.23572,110.8197983,3.249860569,0.386766035,0.042506867,-241.4202114,1.021523628,-3.182897478,-0.071027489,-0.096025229,11.99355077,0.370329002,6.403368961,-6.04709971,0.529411765,0.238519929,0.0
1.006113989,0.65556,0.401,1.454609141,0.488650438,-0.044557823,0.376590866,0.020117442,-0.215707785,-1.609366653,6.992449,-0.050111228,14.37660273,-0.129380612,2.511518533,63.71108458,-79.96079904,0.0,0.862273832,0.62422,0.486111111,-0.891156463,1.870278099,4.2221,0.099946561,0,1.06226249,0.142857143,16.92279721,0.566300231,47.33333333,0.16734,-0.026984025,1.958682854,1.053920536,0.0,0.018798185,0.058638057,0.152748215,0.3125,0.931,1.116818182,-0.02906588,80.4146149,-0.128572051,0.571353796,0,-3.049009498,0.798620231,-60.98018997,32.09946164,26.70264756,2.22246,1.749305229,3.760692982,0.361932458,-0.187527099,0.131285685,-9.861889631,0.338366,0.514285714,1.120509744,0,21.05569033,-0.094986313,4.36956,-0.068706294,0.54022897,0.0,1.257033548,-22.53113314,-0.258502806,0.852193454,0.0,-0.118620591,10.30888889,64.20771429,0.943918427,-8.562574166,0.821759259,0.0,1.180746197,0.059440559,-1.801446384,-0.7499,0.517431887,-2.181405896,-0.006212275,0.07278,102.1402904,3.252349864,1.432640986,-0.029737238,-115.3485377,1.089772727,-1.808085291,-0.000568,-0.07113658,11.85,0.397956615,19.28343726,-3.936470945,0.592212916,-0.288634201,0.0
0.856927473,0.95556,0.447,0.562907292,1.365582561,-2.469714506,-0.456603411,0.079436035,0.125,-0.373242306,9.433242,0.02638971,24.90453655,-0.199048255,2.125814584,228.1296682,79.57747694,1.0,1.689814067,0.60452,0.882539683,-29.63657407,1.124599247,22.0605,0.091962783,0,1.306608218,0.5,14.92875896,0.600158939,47.83333333,0.18353,0.004079953,1.118097008,0.562907292,0.0,0.125,0.461538462,0.461538462,0.460069444,0.207,1.058964827,-0.374920924,17.7141074,0.130713503,0.493724119,0,-39.73430643,0.492089763,-476.8116772,39.78873847,21.32227126,1.70686,3.614109885,3.51877018,0.123687831,0.125,0.111204147,5.798623647,1.724918667,0.461538462,1.189002772,2,15.10968543,-0.998631974,3.62714,-0.865359919,1.390192474,0.0,0.774525194,-4.105665361,0.125,1.306084456,0.0,0.125,3.874490741,64.35611281,0.943918427,-2.343343472,0.0,0.0,0.976916757,0.12725583,-2.735416059,0.612,0.943918427,3.07658179,0.004697097,0.24918,255.368152,2.533412169,0.758206184,0.28640515,-268.6229113,2.643122677,-2.759293491,0.000872,-0.729924657,11.79,1.283624032,-18.61758158,1.913671807,1.301729706,-0.046180904,0.0
1.126188845,0.76111,0.403,1.300651667,0.0,-0.284320988,0.395968186,0.040294328,-0.065549481,-4.69030642,10.93207,-0.012659346,15.77621224,0.009078041,2.747952063,0.0,-84.27436056,2.0,1.704790797,0.14433,0.586805556,-8.52962963,1.382376701,21.5446,0.182574186,0,1.312486532,0.25,13.92632712,0.746334129,38.66666667,0.3883,0.050499229,1.502468948,1.300651667,0.0,-0.078944841,0.290655055,0.585365854,0.2625,0.19,0.687967531,-0.120901937,13.46107532,0.27325426,0.0,0,0.793787027,0.76031856,23.8136108,31.79358998,11.27938123,0.32857,0.0,3.416114232,0.0,-0.087336685,-0.07975432,-3.872843921,1.034995733,0.585365854,0.716898543,0,16.24493305,0.024966889,0.72167,-0.183272322,0.0,0.0,1.24061085,-65.66428988,-0.058696446,1.611680217,0.0,-0.106026857,0.0,32.3843136,0.943918427,-6.838766404,0.0,0.305555556,1.132487094,-0.079754894,-2.556645581,0.1242,0.943918427,2.340740741,0.332373695,0.16742,0.0,2.896898448,1.046261318,0.104799259,246.5759258,1.524112685,-2.571341975,0.029382329,-0.17963591,11.89,0.0,21.25328832,8.777520432,0.585365854,-0.106988175,0.0
1.058486244,0.78571,0.126,1.357635198,1.023850174,-0.025064459,0.149932757,0.487564464,-0.250904467,9e-15,8.072449,-0.074896721,22.62191364,0.046268015,2.620197927,-90.28057148,-466.1745772,0.0,0.99043019,0.53967,-0.482692588,-0.60154702,2.250386266,10.3278,0.130573471,0,1.084504643,0.647058824,22.33687891,0.653468943,40.18518519,0.22894,-0.0080563,2.576061873,1.167318334,0.0,-0.176138364,0.078966324,0.170592032,0.075944787,0.791,1.289652129,0.028056525,50.88498074,-0.108451199,0.808445587,0,-1.914152538,0.798620231,-45.93966091,80.36311572,36.591153,2.10029,3.137512941,3.871867221,-0.234903653,-0.221490127,-0.295035522,-12.84528828,0.689332933,0.606045392,0.542465713,0,27.38699033,-0.023818794,4.31732,-0.125886182,0.837085969,0.0,1.041841456,1.35e-13,-0.095099916,0.847256394,0.0,-0.241702186,12.08992112,74.90296825,0.943918427,1.960807247,1.482424554,1.303302469,0.652925514,-0.105889945,-1.243016215,0.7559,0.515975752,-1.706764721,0.038807235,0.04383,61.00657334,4.477603862,0.472163814,0.026924029,-60.99505798,1.00488915,-1.744899224,0.001465559,-0.052473942,11.99855162,0.604585743,12.21574385,-3.367123725,0.606045392,3.02e-16,0.0
1.25,1.08334,0.761,1.0,0.0,0.0,0.0,3.33e-16,-0.5,-1.093560556,4.102414,-0.098784957,15.32275159,0.071926758,1.0,0.0,-120.5667447,0.0,1.499947702,0.55777,1.428571429,0.0,0.400754346,12.5614,0.055555556,0,0.0,0.5,6.140054945,0.49279928,36.0,0.12752,0.0,0.423311617,1.528320834,0.0,-0.5,4.099890202,4.512881218,0.811111111,0.302,1.088709677,0.0,8.112367888,0.0,0.0,0,0.0,1.051761399,0.0,40.18891489,5.863683938,1.40415,0.0,3.406338251,0.0,-0.5,-0.5,-19.05685267,1.317349333,0.0,1.070183105,2,7.75343381,0.0,2.23108,0.0,0.0,0.0,1.25,-5.467802778,-0.5,1.13509513,0.0,-0.5,0.388888889,73.466023,0.0,1.366950694,0.0,0.0,1.164967181,-0.5,-14.25527531,0.7362,3.468566923,1.777777778,0.0,0.32968,0.0,1.185419478,0.643853516,0.187518254,0.0,0.0,0.0,0.0,0.0,11.98891037,0.0,0.0,0.0,0.0,-0.057541406,0.0
1.166666667,0.7,0.108,0.750543056,0.0,0.197530864,0.0,0.160167306,-0.25,-6.725889389,6.559242,-0.05591246,13.74460993,-0.25,2.251629167,0.0,-80.71067267,0.0,1.5,0.27896,-0.111111111,1.185185185,0.270913902,15.8797,0.0,0,0.082663771,0.0,4.113090584,0.761485683,24.0,0.26289,0.111824921,0.083923071,1.102756945,0.0,-0.25,0.428571429,0.428571429,0.290277778,0.167,1.326315789,0.397214573,4.66593107,0.5,0.0,0,13.45177878,0.338442169,80.71067267,26.90355756,3.985454512,0.62554,0.0,3.275337194,0.0,-0.25,-0.372749927,-12.50707852,0.047432,0.897158556,1.0,1,11.03437743,0.5,0.83687,0.421052632,0.0,0.0,1.166666667,-53.80711511,-0.25,1.5,0.0,-0.25,5.111111111,19.42316608,1.574881347,-6.725889389,0.0,0.0,1.0,-0.092105263,-0.587412764,1.147,0.943918427,-1.580246914,0.0,0.0,0.0,2.01284857,1.5,-0.077160265,150.0849423,0.0,-0.587412764,0.0,0.5,11.89,0.0,0.0,3.644608459,2.371760752,-0.25,0.0
0.435804625,0.7,1.313,1.984962501,0.641446571,1.202962963,-0.16235851,7.89e-17,0.079260207,-4.47008192,8.539242,0.010821624,19.11118869,-0.894545884,2.384962501,657.1555205,325.3797932,0.0,2.205386878,0.81213,3.083333333,21.65333333,1.830468953,12.6663,0.057274861,0,0.103100686,0.857142857,25.09297069,0.508187955,74.0,0.14198,-0.155697895,2.027119821,1.984962501,3.451214429,0.901050117,0.271390933,0.271390933,0.403194444,2.525,1.360759494,1.059034556,246.4350174,0.148614474,0.006075333,1,-7.325439893,0.85247987,-131.8579181,37.03984216,229.6408252,2.90368,0.104606071,3.779045998,0.40123665,0.111706909,0.87615896,4.029213364,1.1390736,0.6,1.801225136,0,18.29437743,-0.197771898,7.30919,0.856540084,1.299821734,0.0,0.508013541,-67.0512288,0.777109727,0.712525925,0.0,0.418313766,0.125,108.2975011,0.943918427,-15.03069845,0.041666667,0.0,1.238032727,0.665913201,-31.45053699,-2.2497,0.157807996,-18.22666667,-0.820256479,0.26601,589.7064106,2.047993073,1.630876179,-0.898421885,-618.0051019,0.15383263,0.0,-0.543953398,0.75958428,11.99373109,0.284730858,-21.12229312,3.838302508,0.6,-0.779682015,0.0
